split,label_text,new_file_path,binary_label,shape
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1344.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1164.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1121.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1129.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1217.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1097.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1090.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1088.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1185.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1015.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1122.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1054.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1342.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1058.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1068.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1082.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1218.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1260.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1229.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1049.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1182.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1081.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1036.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1061.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1294.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1030.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1324.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1273.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1066.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1207.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1095.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1306.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1076.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1069.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1075.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1060.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1267.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1347.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1022.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1070.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1277.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1112.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1247.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1071.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1214.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1028.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1011.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1271.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1029.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1016.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1170.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1111.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1233.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1184.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1073.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1098.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1172.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1319.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1155.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1123.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1079.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1105.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1301.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1284.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1031.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1251.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1110.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1044.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1266.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1286.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1325.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1038.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1085.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1056.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1008.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1345.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1037.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1235.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1091.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1268.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1109.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1202.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1064.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1234.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1103.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1118.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1243.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1310.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1120.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1092.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1297.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1020.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1072.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1125.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1201.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1063.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1343.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1062.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1326.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1150.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1052.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1312.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1158.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1333.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1116.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1009.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1253.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1309.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1281.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1167.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1039.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1137.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1173.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1239.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1337.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1241.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1231.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1275.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1232.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1163.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1186.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1250.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1078.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1127.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1051.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1240.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1191.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1248.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1223.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1032.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1084.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1299.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1305.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1327.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1165.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1001.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1290.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1227.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1226.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1159.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1199.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1119.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1187.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1264.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1004.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1280.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1174.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1151.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1100.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1134.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1318.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1221.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1192.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1147.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1175.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1212.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1057.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1249.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1178.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1126.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1349.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1142.jpg,0,496x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1074.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1315.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1269.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1287.jpg,0,496x768
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1160.jpg,0,512x512
val,NORMAL,/media/miglab/DATA_20TB1/OCT/archive/RetinalOCT_Dataset/RetinalOCT_Dataset/val/NORMAL/normal_val_1323.jpg,0,512x512
